exec_name,block_size,variant,throughput,time_ms,exp,n
cu8_reduction_add_1024_8,1024,8,32251968302.42904,0.04064,17,131072
cu8_reduction_add_1024_8,1024,8,65326954753.93607,0.040128,18,262144
cu8_reduction_add_1024_8,1024,8,88228325462.33981,0.059424,19,524288
cu8_reduction_add_1024_8,1024,8,108288171076.61029,0.096832,20,1048576
cu8_reduction_add_1024_8,1024,8,139024184714.44754,0.150848,21,2097152
cu8_reduction_add_1024_8,1024,8,166061064893.49167,0.252576,22,4194304
cu8_reduction_add_1024_8,1024,8,174286284424.09802,0.481312,23,8388608
cu8_reduction_add_1024_8,1024,8,102338038233.23828,1.639392,24,16777216
cu8_reduction_add_1024_8,1024,8,103990320803.15817,3.226688,25,33554432
cu8_reduction_add_1024_8,1024,8,105236978791.49187,6.376928,26,67108864
cu8_reduction_add_1024_8,1024,8,104749707613.72592,12.813184,27,134217728
